Enterprise Value,EV/EBIT
1368.9570999999999,32.3103471878024
1576.1687,31.118214842747424
2090.985,23.133691791961233
2245.7555,140.25452785410943
2279.6749,13.493591997395603
1998.7838,8.556400871571611
1988.2608000000002,7.724310905467303
1718.4247999999995,8.901726031371084
2672.48,20.81095182102058
53599.5982,9.38861415309161
41714.4084,5.091469351885756
42928.8185,8.686527418049373
41831.7316,8.767916914692936
34071.568400000004,-75.0475074889868
24122.172,-0.9308907498166943
31250.0568,-52.787258108108105
22899.9201,34.281317514970056
17325.77,11.59690093708166
18308.4522,-6.969338484963837
14127.4696,-3.1290076633444075
16787.9746,6.131473557341125
20051.574099999998,4.036146155394524
16274.3069,4.792198733804476
14229.0167,6.9072896601941745
12927.5239,4.872794534489257
305.2991,6.720209112920978
346.07340000000005,-16.50168796490559
314.1127,82.31464884696018
680.6111,24.822608410226483
983.2713,24.10865023905848
1300.0615000000003,20.446040732877254
1075.1091000000001,11.038874457096506
1677.5346,13.724971159746369
1410.9351000000004,11.52649418338671
1180.3674,17.00205113431761
1054.8882,12.008107185137966
1140.2436,15.2673709580237
1244.7500999999997,16.025312202281324
1208.0392,9.649800300348275
1329.8907000000002,9.094140293771714
1332.4549,8.897149477170444
234286.4875,12.743349877617623
328399.9056,9.71884893755549
597421.3528,10.814817849061386
405113.7978,8.26779725708688
601233.7208,11.451416505723483
2287557.335,19.152836516322413
2724700.9438,23.837944933115196
3576099.138,29.02300949552006
3819395.1938,28.706465192033072
14021.722300000003,8.604220888997709
11793.919999999998,4.997423728813558
12697.2,10.852307692307694
21552.42,25.811281437125746
25756.89,16.11820400500626
19030.2,11.247163120567377
30942.240000000005,14.331746178786478
57843.8,14.942857142857143
33073.96,6.888973130597792
51397.16,15.242336892052196
54105.22,12.090551955307262
122185.8,16.80916219562526
77764.76,9.941800051137816
109377.55,14.249289994788953
145666.44,18.480898249175336
183325.3,21.52463308676764
1676.0278999999998,12.008855308599514
1859.8285999999998,9.403522095257356
2378.1391999999996,10.063812175738235
3019.217,15.416359876432894
2516.7810999999997,13.238342985487577
1688.8086,11.87570654046566
1809.5788,16.654047139162685
1769.6211,21.592594716612776
2078.1838,19.75441107974259
1592.2216999999998,20.86353713506997
1396.5149999999999,47.49889459542192
1602.3184999999999,29.484736125423225
1230.1442000000002,18.77796061669974
1539.3886000000002,12.549534096930666
2298.6784000000002,16.809963069947713
2317.9226,16.468132602023417
20269.98,8.290380368098159
25950.4,9.650576422461882
25043.68,12.240312805474096
27955.6,12.80018315018315
32323.0,10.923622845555931
21139.6,10.517213930348259
27162.449999999997,16.33340348767288
24187.56,15.986490416391277
24781.23,12.267935643564357
30383.949999999997,18.18309395571514
32524.96,19.325585264408794
39472.4,12.992890059249508
51029.95,11.992937720329024
38048.86,9.268906211936663
27617.559999999998,13.45229420360448
27874.199999999997,19.303462603878113
4822.7518,6.1493592122090766
5747.7407,6.034189720207994
5578.6691,7.222494374690899
7280.936,9.261509889970107
7239.9136,8.226258439401066
7077.7171,7.923583398544859
8595.3379,9.221070524738211
9611.0013,9.234741012198967
8849.9645,7.305103192219084
9811.135800000002,10.248243898770356
9496.5389,10.398892388083562
11832.8238,7.586417590646634
10088.1129,4.84484839607441
10452.1908,7.001360323669685
9104.057599999998,9.365861527271827
8668.7396,9.340549265361888
47.1114,24.86089709762533
32.0028,16.581761658031088
29.0703,6.716797597042513
35.9127,18.435677618069818
30.7096,18.4442042042042
